"diffusion_input","diffusion_output_heat","diffusion_output_rank","name","selected","shared name"
"0.0","0.020475635318987568","946","FBLN2","true","FBLN2"
"0.0","0.009061441159577873","5908","PRELP","false","PRELP"
"0.0","0.004513488990729562","9540","ITGAL","false","ITGAL"
"0.0","0.0012582673925679753","13617","KLRK1","false","KLRK1"
"0.0","0.01013360054509841","5037","CDC42SE2","false","CDC42SE2"
"0.0","0.001636396549256215","12835","CDC42SE1","false","CDC42SE1"
"0.0","0.014164362211519307","2870","MKI67","false","MKI67"
"0.0","0.010285234420611088","4944","TGFBI","false","TGFBI"
"0.0","0.001573318265240101","12939","GRIN3B","false","GRIN3B"
"0.0","0.0012622354520512534","13605","NCR1","false","NCR1"
"0.0","0.019183898073976392","1202","PMS1","true","PMS1"
"0.0","0.007213122151600202","7401","MLH3","false","MLH3"
"0.0","0.025898413331204573","474","LGALS3","true","LGALS3"
"0.0","0.018067015099684548","1453","CHMP3","true","CHMP3"
"0.0","0.005277814325789896","8930","OTC","false","OTC"
"0.0","0.014521639830574957","2696","EIF5","false","EIF5"
"0.0","0.0022231420632014423","11894","FIGF","false","FIGF"
"0.0","0.02266411384682503","680","EPHA2","true","EPHA2"
"0.0","0.0013089939392920465","13498","KCNF1","false","KCNF1"
"0.0","5.935135503177646E-4","15509","KCNV2","false","KCNV2"
"0.0","0.0012204030169236327","13705","KCNH1","false","KCNH1"
"0.0","6.49174856157177E-4","15312","KCNG3","false","KCNG3"
"0.0","0.02059257103258029","928","CFH","true","CFH"
"0.0","0.008217423999108782","6612","SRP54","false","SRP54"
"0.0","0.009018295777522183","5937","SMAD5","false","SMAD5"
"0.0","0.01413414203488653","2881","GNG10","false","GNG10"
"0.0","0.005920525567641891","8450","ZNF148","false","ZNF148"
"0.0","0.014384628837881042","2768","PTPRA","false","PTPRA"
"0.0","0.012734482950058834","3557","LATS1","false","LATS1"
"0.0","0.017289435609353532","1664","NRP1","true","NRP1"
"0.0","0.016798589975061486","1816","ATP2B4","true","ATP2B4"
"0.0","0.002678825693299832","11307","FLT3","false","FLT3"
"0.0","0.015569194707441846","2264","CAMK2G","false","CAMK2G"
"1.0","0.8345290799137216","80","KCNJ5","true","KCNJ5"
"0.0","0.009230149402248436","5780","TCF20","false","TCF20"
"0.0","0.03234250866107083","310","VTN","true","VTN"
"0.0","0.005833500914218852","8519","TP53AIP1","false","TP53AIP1"
"0.0","0.007141865234528388","7457","SSTR2","false","SSTR2"
"0.0","0.002850850017494298","11116","ITGB6","false","ITGB6"
"0.0","0.003543249076163086","10417","MUC5AC","false","MUC5AC"
"0.0","0.008697713219845119","6214","GALNT12","false","GALNT12"
"0.0","0.003839680431487133","10150","SH3BP2","false","SH3BP2"
"0.0","0.015058140894105477","2464","DYNLT1","false","DYNLT1"
"1.0","0.5240558902819612","171","F12","true","F12"
"0.0","0.006265992786618963","8161","PPEF2","false","PPEF2"
"0.0","0.005265356423055829","8939","PPEF1","false","PPEF1"
"0.0","0.0043678741538455326","9654","INADL","false","INADL"
"0.0","9.076008578644674E-4","14497","TJP3","false","TJP3"
"0.0","0.0012854688178513122","13551","TNFAIP6","false","TNFAIP6"
"0.0","2.3351475416311047E-4","17326","ABCD2","false","ABCD2"
"0.0","0.00919260730667207","5806","ABCD1","false","ABCD1"
"0.0","0.005748433674002184","8580","CCL3","false","CCL3"
"0.0","0.009396563511892067","5631","CDH23","false","CDH23"
"0.0","0.00894719774902792","6003","TNKS1BP1","false","TNKS1BP1"
"0.0","0.006273143029294107","8152","PPP3R1","false","PPP3R1"
"0.0","0.022989419281015295","651","GGH","true","GGH"
"0.0","0.006218802211656937","8204","PSMC3IP","false","PSMC3IP"
"0.0","0.01892797704293582","1246","PTPN1","true","PTPN1"
"0.0","0.011922656627367427","3963","LAT","false","LAT"
"0.0","0.004977363744180557","9143","SLA","false","SLA"
"0.0","0.009673966314078027","5407","TRPC7","false","TRPC7"
"0.0","2.8343522814898117E-4","16997","VEGFC","false","VEGFC"
"0.0","0.006012520067711661","8362","FLT4","false","FLT4"
"1.0","0.5481055421640518","166","PLG","true","PLG"
"0.0","5.67315096958262E-4","15612","TNFRSF12A","false","TNFRSF12A"
"0.0","0.011054780440268643","4421","EIF1AX","false","EIF1AX"
"0.0","0.005572196895503869","8711","APOF","false","APOF"
"0.0","0.017033399244788184","1737","APOA2","true","APOA2"
"0.0","0.00411271883586531","9884","FCGR3A","false","FCGR3A"
"0.0","7.317020103686702E-4","15036","CD38","false","CD38"
"0.0","0.0012491302271083525","13637","MEIS1","false","MEIS1"
"0.0","0.012384048080934322","3724","SKIL","false","SKIL"
"0.0","0.00224589576785615","11868","GRK1","false","GRK1"
"1.0","0.8302553279742695","83","CTGF","true","CTGF"
"0.0","0.004090268805863386","9902","POLH","false","POLH"
"0.0","0.0012162295208245385","13711","CDC42EP2","false","CDC42EP2"
"0.0","0.02523981651151857","510","ENG","true","ENG"
"0.0","0.0018046020969021193","12519","TNFRSF8","false","TNFRSF8"
"0.0","0.013450259656819058","3218","TNFSF8","false","TNFSF8"
"0.0","0.0017603439894282671","12598","MMP7","false","MMP7"
"0.0","0.016300974139451144","1980","IL5RA","false","IL5RA"
"1.0","0.111511633822416","255","ICAM1","true","ICAM1"
"0.0","0.02202872226545971","736","COL5A1","true","COL5A1"
"1.0","0.8544601829917328","73","COL3A1","true","COL3A1"
"0.0","0.028100419595320517","389","SPARC","true","SPARC"
"0.0","9.505717867547496E-4","14380","DPM3","false","DPM3"
"0.0","0.0037679483600214976","10207","DPM2","false","DPM2"
"0.0","0.001845514279250651","12442","HPCA","false","HPCA"
"0.0","0.009569588388986484","5492","KIF3A","false","KIF3A"
"0.0","3.797895073466061E-4","16461","KIF17","false","KIF17"
"0.0","0.007541722913429066","7175","NLRP1","false","NLRP1"
"0.0","0.008084384174041049","6715","CHRND","false","CHRND"
"0.0","0.0017511236238727582","12612","CHRNG","false","CHRNG"
"0.0","0.01619065981819132","2016","ADAM9","false","ADAM9"
"0.0","0.01215743967588386","3830","PCNT","false","PCNT"
"0.0","0.006866396094079795","7686","PRSS1","false","PRSS1"
"0.0","0.008128005598994697","6678","CIDEB","false","CIDEB"
"0.0","0.011122396242471862","4385","CDC25C","false","CDC25C"
"0.0","0.00879732003179977","6121","ROS1","false","ROS1"
"0.0","6.879056908721608E-5","19254","GFRA4","false","GFRA4"
"0.0","0.011958837692307196","3946","PSPN","false","PSPN"
"0.0","0.008070905640242834","6728","HERC5","false","HERC5"
"0.0","0.015081629830235066","2447","BRD4","false","BRD4"
"0.0","0.013702749980974782","3085","UTRN","false","UTRN"
"0.0","0.012209629021911542","3803","ADAM10","false","ADAM10"
"0.0","0.003199882273926752","10771","RYR3","false","RYR3"
"0.0","0.02954831385655775","358","FCGRT","true","FCGRT"
"0.0","0.0021466458029766335","11985","CD46","false","CD46"
"0.0","0.022986023486158153","653","PDIA3","true","PDIA3"
"0.0","0.008041470280281914","6760","IL7R","false","IL7R"
"1.0","0.5597163486812509","162","ITGA8","true","ITGA8"
"0.0","0.006322107257273404","8118","AMBP","false","AMBP"
"0.0","8.907743032238711E-4","14538","IL10RA","false","IL10RA"
"0.0","0.002455723973660136","11576","RARB","false","RARB"
"0.0","0.004448723156124804","9592","ICAM5","false","ICAM5"
"0.0","0.01658921940577342","1889","TMPO","true","TMPO"
"0.0","0.010336275658887865","4910","HLA-F","false","HLA-F"
"0.0","0.010911900390214143","4520","PSMB4","false","PSMB4"
"0.0","0.004714003145507117","9364","MBL2","false","MBL2"
"0.0","9.663315553721279E-4","14331","GRHL2","false","GRHL2"
"0.0","5.187708680800616E-5","19342","GRHL1","false","GRHL1"
"0.0","3.558696208620942E-4","16582","GRHL3","false","GRHL3"
"0.0","3.53417900718013E-4","16597","LRAT","false","LRAT"
"0.0","0.005830084101401557","8524","M6PR","false","M6PR"
"0.0","0.004438594522878696","9600","SIL1","false","SIL1"
"1.0","0.9241279273703897","39","GNRH1","true","GNRH1"
"0.0","4.0354623701766853E-4","16342","NTS","false","NTS"
"0.0","0.02794357734709635","396","MEP1A","true","MEP1A"
"0.0","0.00639730721518534","8071","GAST","false","GAST"
"0.0","4.536685588440785E-4","16101","PYY","false","PYY"
"0.0","0.0016019066572547417","12895","MEP1B","false","MEP1B"
"0.0","0.01648292765078214","1923","TNFSF11","true","TNFSF11"
"0.0","0.012438339117415343","3685","PLIN3","false","PLIN3"
"0.0","0.005586498755947982","8705","AREG","false","AREG"
"0.0","0.011573068040902006","4154","IFNGR2","false","IFNGR2"
"0.0","7.583931862288197E-4","14954","LCT","false","LCT"
"0.0","0.02082019333637617","892","GRK5","true","GRK5"
"0.0","0.0020929816610683744","12062","GRK4","false","GRK4"
"0.0","0.01580579649945251","2158","NID2","false","NID2"
"0.0","0.014174631746806545","2860","NID1","false","NID1"
"1.0","0.8213892109891987","88","HSD11B1","true","HSD11B1"
"1.0","0.8245879528077604","85","CD36","true","CD36"
"0.0","0.014536748059056047","2689","AKAP12","false","AKAP12"
"0.0","0.005023091809269201","9110","MSR1","false","MSR1"
"0.0","0.014711257211176254","2613","GTF2F2","false","GTF2F2"
"0.0","1.658159959011811E-4","17841","HDL3","false","HDL3"
"0.0","0.028022332672870565","394","BGN","true","BGN"
"0.0","0.00501903645389172","9112","FBXL5","false","FBXL5"
"0.0","0.00887057584399214","6059","FBXL4","false","FBXL4"
"0.0","0.01482063404317988","2567","RAB3B","false","RAB3B"
"0.0","0.014123957650574344","2887","DDX1","false","DDX1"
"0.0","0.009909257783895056","5220","SSX2IP","false","SSX2IP"
"0.0","0.016620372037414184","1874","DUSP3","true","DUSP3"
"0.0","0.006928565420468682","7633","AXIN2","false","AXIN2"
"0.0","0.005694305014244157","8625","NAB2","false","NAB2"
"0.0","0.016748823085379415","1836","TENC1","true","TENC1"
"0.0","0.010993352682087313","4464","AXL","false","AXL"
"0.0","3.2164995765559574E-4","16762","FSTL3","false","FSTL3"
"0.0","0.006861911087226474","7690","MSTN","false","MSTN"
"0.0","0.005393630065564177","8838","SH3BP5","false","SH3BP5"
"0.0","1.291228878584601E-4","18629","CD180","false","CD180"
"0.0","0.019094208596068037","1216","LY86","true","LY86"
"0.0","9.572026000179248E-4","14356","NPY","false","NPY"
"0.0","0.004886752831245109","9224","NOG","false","NOG"
"0.0","7.05645937307736E-4","15124","KCNN2","false","KCNN2"
"0.0","0.0058714622699268465","8490","APOL1","false","APOL1"
"0.0","8.923014396259862E-4","14535","CUBN","false","CUBN"
"0.0","2.729980759207281E-4","17056","ADRB3","false","ADRB3"
"0.0","0.026706441397081882","444","ADRB2","true","ADRB2"
"0.0","0.011326331298595432","4280","ITGB4","false","ITGB4"
"0.0","0.011140926631839252","4371","TNIK","false","TNIK"
"0.0","0.01035101754504809","4905","MELK","false","MELK"
"0.0","0.013836109846348303","3025","IGHG1","false","IGHG1"
"0.0","0.0025916278361315403","11402","FCGR3B","false","FCGR3B"
"0.0","0.005073719523577019","9076","TRAF5","false","TRAF5"
"0.0","6.884148072639395E-4","15188","CNR1","false","CNR1"
"0.0","3.976421267668152E-4","16378","DAZ1","false","DAZ1"
"0.0","0.006660471022438608","7857","DAZL","false","DAZL"
"0.0","0.0016689330016964796","12770","ELF1","false","ELF1"
"0.0","0.020282514373129144","976","SEC61B","true","SEC61B"
"0.0","0.009946698869285928","5187","GAR1","false","GAR1"
"1.0","0.21924288639829342","242","NOS2","true","NOS2"
"0.0","0.012332128920868624","3751","ACVR2B","false","ACVR2B"
"0.0","2.3093288303210224E-4","17339","TRN-GTT2-1","false","TRN-GTT2-1"
"0.0","0.009143498884555672","5837","TEC","false","TEC"
"0.0","0.008108736728362428","6691","PTPN7","false","PTPN7"
"0.0","0.004745427645721219","9341","MLXIP","false","MLXIP"
"0.0","0.022089162848259274","732","NR0B2","true","NR0B2"
"0.0","0.0032306192852226494","10745","XRCC6BP1","false","XRCC6BP1"
"0.0","0.004654731039129771","9413","BET1L","false","BET1L"
"0.0","0.0052774269154436115","8932","SEC22A","false","SEC22A"
"0.0","0.014282572429438867","2804","YKT6","false","YKT6"
"0.0","0.009356990110438154","5665","CISH","false","CISH"
"0.0","0.01707675396966038","1723","IPO8","true","IPO8"
"0.0","0.014593938549565278","2662","IPO7","false","IPO7"
"0.0","0.01999665130051243","1024","IPO5","true","IPO5"
"0.0","0.010583082226899444","4742","SRP19","false","SRP19"
"0.0","0.002749524176804838","11241","TPBG","false","TPBG"
"0.0","0.007938745709588298","6841","CHRNA1","false","CHRNA1"
"0.0","0.0013691001675338716","13352","CHRNE","false","CHRNE"
"0.0","5.715791229093719E-4","15595","IFNA2","false","IFNA2"
"0.0","0.0011047136070067673","13983","IFNAR2","false","IFNAR2"
"0.0","0.0015466746110085526","12977","ST6GAL1","false","ST6GAL1"
"0.0","0.017561042066328993","1593","STK26","true","STK26"
"0.0","0.001118892573944723","13949","EHD3","false","EHD3"
"0.0","0.013718276922584191","3078","EHD1","false","EHD1"
"0.0","0.01600573622682056","2096","GNB4","false","GNB4"
"0.0","0.001530054054887217","13017","GNAT3","false","GNAT3"
"0.0","0.008634153772235876","6266","GNG13","false","GNG13"
"0.0","7.691692651110283E-4","14908","NECAB3","false","NECAB3"
"0.0","0.014170515788192523","2866","SUCLA2","false","SUCLA2"
"0.0","3.886971130280459E-4","16420","ALAS2","false","ALAS2"
"0.0","0.0073014181414382305","7343","TNKS2","false","TNKS2"
"0.0","0.010917950860159129","4517","PLCG2","false","PLCG2"
"0.0","0.021943516932981837","749","CAV2","true","CAV2"
"0.0","3.9543516012993413E-4","16385","C8B","false","C8B"
"0.0","0.007850212634084853","6901","BRD2","false","BRD2"
"0.0","3.9967874758110454E-4","16366","LMX1A","false","LMX1A"
"0.0","0.011828828680995034","4011","CTCF","false","CTCF"
"1.0","0.8303615951468045","82","VWF","true","VWF"
"1.0","0.861309869576165","70","GP1BA","true","GP1BA"
"0.0","0.005370674156980078","8854","ETV1","false","ETV1"
"0.0","0.019046535230069144","1226","KRT5","true","KRT5"
"0.0","0.017444599325882985","1631","SHOC2","true","SHOC2"
"0.0","0.013801085945085294","3038","HIST1H1A","false","HIST1H1A"
"0.0","0.010334536675933008","4913","SERPINA4","false","SERPINA4"
"1.0","0.6812278761178637","136","KLK1","true","KLK1"
"0.0","0.01171851497908206","4079","DNAJC3","false","DNAJC3"
"1.0","0.6388100543935266","147","MMP2","true","MMP2"
"0.0","0.010719354557885745","4646","APCS","false","APCS"
"0.0","2.393037681007708E-5","19487","GUCY2EP","false","GUCY2EP"
"0.0","0.0034326043610697285","10540","GUCY2F","false","GUCY2F"
"0.0","0.025011079844412323","527","ITGB3","true","ITGB3"
"1.0","0.4440026982773043","192","LDLR","true","LDLR"
"0.0","4.30800168016688E-4","16204","PRLHR","false","PRLHR"
"0.0","0.0012894671142983979","13540","SCN3A","false","SCN3A"
"0.0","0.006854752554534231","7697","NOS1AP","false","NOS1AP"
"0.0","0.00882680910268683","6091","LY96","false","LY96"
"0.0","0.005095047667206276","9059","SOS2","false","SOS2"
"0.0","0.021541886905317664","793","COL2A1","true","COL2A1"
"0.0","0.008282107373110116","6550","NOSTRIN","false","NOSTRIN"
"0.0","0.020718561729923368","902","FLNB","true","FLNB"
"0.0","0.009134998258136115","5849","CPB2","false","CPB2"
"0.0","0.008843673420247377","6079","TNFRSF10A","false","TNFRSF10A"
"0.0","0.011022482801232403","4443","ALPP","false","ALPP"
"0.0","0.02429957485679857","559","CXCR4","true","CXCR4"
"0.0","0.008968906433850132","5984","COL7A1","false","COL7A1"
"0.0","0.008556518834395984","6324","DMBT1","false","DMBT1"
"0.0","2.316994806534048E-4","17336","SFTPA1","false","SFTPA1"
"0.0","0.0011036716333507931","13990","MUSK","false","MUSK"
"0.0","0.012818173770044171","3513","SH2B2","false","SH2B2"
"0.0","0.0010186250520627608","14192","PSKH1","false","PSKH1"
"0.0","0.012317634831717262","3757","MAP3K14","false","MAP3K14"
"0.0","0.0020068163123340144","12190","C1S","false","C1S"
"0.0","0.01970720881089708","1082","KPNB1","true","KPNB1"
"0.0","0.008616309846014514","6282","SKAP2","false","SKAP2"
"0.0","0.008147393475200366","6658","PRAM1","false","PRAM1"
"0.0","0.001628143471271695","12847","PDE4A","false","PDE4A"
"0.0","0.016875692243775265","1789","FGFR4","true","FGFR4"
"0.0","2.504857555461867E-4","17226","FGF19","false","FGF19"
"0.0","0.003956125585356539","10035","RERE","false","RERE"
"0.0","0.00953383075239304","5517","SF3B6","false","SF3B6"
"0.0","0.006860382503158476","7692","CFI","false","CFI"
"0.0","0.010068128503298255","5092","IL2RG","false","IL2RG"
"0.0","0.023621674421060862","596","STX17","true","STX17"
"0.0","0.006942384592774629","7620","GOSR2","false","GOSR2"
"0.0","0.011666163189012268","4112","GOSR1","false","GOSR1"
"0.0","0.007165873442684885","7435","FCGR1A","false","FCGR1A"
"0.0","0.003374500864012015","10594","FCGR2A","false","FCGR2A"
"0.0","0.001936571366803622","12294","OXCT2","false","OXCT2"
"0.0","0.0018775208718183297","12392","GLDC","false","GLDC"
"0.0","0.014736536911355787","2603","TNFRSF13B","false","TNFRSF13B"
"1.0","0.9229529191816152","44","F11","true","F11"
"0.0","0.00865175138957843","6249","KLKB1","false","KLKB1"
"0.0","0.012466939065863521","3674","PTPRJ","false","PTPRJ"
"0.0","0.016607104682621686","1881","LAMA3","true","LAMA3"
"0.0","0.0021509130738651687","11980","MYCL","false","MYCL"
"0.0","0.008927367522464029","6015","MYCN","false","MYCN"
"0.0","0.009681950631014225","5396","GPC3","false","GPC3"
"0.0","0.01632311073558669","1977","ARCN1","false","ARCN1"
"0.0","0.007762176145861372","6972","PDCD2","false","PDCD2"
"0.0","0.016153809797522234","2033","HNRNPF","false","HNRNPF"
"0.0","0.007293744770138471","7350","ARF5","false","ARF5"
"0.0","0.0017440079018337074","12627","AP3S2","false","AP3S2"
"0.0","0.0030470163758318735","10910","FAP","false","FAP"
"0.0","0.004472312468637212","9575","GLI2","false","GLI2"
"0.0","0.008532223410826087","6354","PDGFC","false","PDGFC"
"0.0","0.0015398250393832932","12992","CSF1","false","CSF1"
"0.0","0.025298822130844313","508","ITGA5","true","ITGA5"
"0.0","0.0032776746813704028","10695","TLE2","false","TLE2"
"0.0","0.008884065468866683","6045","KDM6A","false","KDM6A"
"0.0","0.002564902560078906","11435","UTY","false","UTY"
"0.0","0.007827658025176269","6918","GDF6","false","GDF6"
"0.0","0.008828325452163147","6089","GDF5","false","GDF5"
"0.0","3.637662291463195E-4","16546","S100Z","false","S100Z"
"0.0","0.014993665375380558","2492","RAB11FIP5","false","RAB11FIP5"
"0.0","0.0010590024962426332","14095","RAB11FIP3","false","RAB11FIP3"
"0.0","4.252058705815023E-4","16234","SCT","false","SCT"
"0.0","2.9747408044936103E-4","16909","SCTR","false","SCTR"
"0.0","0.021010402430181166","858","STAT5B","true","STAT5B"
"0.0","0.004171407880138924","9832","INHA","false","INHA"
"0.0","7.289578702292453E-4","15047","GRM7","false","GRM7"
"0.0","0.0043457312585913595","9669","GRIA4","false","GRIA4"
"0.0","0.0018167459332735874","12497","CACNG2","false","CACNG2"
"0.0","0.007753891387751879","6981","C7","false","C7"
"0.0","0.00185109427845398","12430","C6","false","C6"
"0.0","0.004538976046916741","9523","C5","false","C5"
"0.0","0.004224624048746079","9785","AMPH","false","AMPH"
"1.0","0.36118451520490263","211","HMOX1","true","HMOX1"
"0.0","0.015238070438282564","2385","ERF","false","ERF"
"0.0","0.0019479300450623326","12275","PPP1R14A","false","PPP1R14A"
"0.0","0.016094461967598818","2058","RCC1","false","RCC1"
"0.0","0.009848664091982018","5260","HMGB2","false","HMGB2"
"0.0","0.014054575840351944","2915","CSNK1A1","false","CSNK1A1"
"0.0","0.006074343828051736","8305","WASF2","false","WASF2"
"0.0","0.007358925320722861","7307","WASF3","false","WASF3"
"0.0","0.0036414153979121427","10331","SPINT1","false","SPINT1"
"0.0","0.019606230494440036","1102","ST14","true","ST14"
"0.0","0.0024369655744268717","11600","NEFH","false","NEFH"
"0.0","0.007291810881892009","7352","NEFL","false","NEFL"
"1.0","0.8785855599229533","62","PROC","true","PROC"
"0.0","0.007389807761547528","7287","THBD","false","THBD"
"0.0","0.007524713126277676","7192","LDHD","false","LDHD"
"0.0","0.0013444090717999238","13403","CSRP3","false","CSRP3"
"0.0","0.0012456747316645738","13645","RHO","false","RHO"
"0.0","0.007064359943640467","7527","SYNM","false","SYNM"
"0.0","0.01681408376555256","1809","ERG","true","ERG"
"0.0","0.00503633634598225","9098","CFP","false","CFP"
"0.0","0.012551830564158912","3637","C3","false","C3"
"0.0","0.009996700750373259","5157","FGFBP1","false","FGFBP1"
"0.0","0.003952012450802441","10040","APBA3","false","APBA3"
"0.0","0.0015283471567056719","13023","CD8B","false","CD8B"
"0.0","0.004726761474023601","9354","CD8A","false","CD8A"
"0.0","0.0042591689662923185","9756","PTPRE","false","PTPRE"
"0.0","0.0028284417875886624","11137","CX3CR1","false","CX3CR1"
"0.0","0.004072309741247588","9922","CX3CL1","false","CX3CL1"
"0.0","0.014134639031493236","2880","COPS7B","false","COPS7B"
"0.0","0.016071057932215544","2068","COPS8","false","COPS8"
"0.0","6.147421910774525E-4","15423","PGF","false","PGF"
"0.0","0.020770358248597607","899","GNPAT","true","GNPAT"
"0.0","0.02509674594059514","521","AGPS","true","AGPS"
"0.0","0.0013496812589346926","13393","CPLX2","false","CPLX2"
"0.0","0.005931938855779473","8438","CPLX1","false","CPLX1"
"0.0","0.01472553931353224","2606","STK11IP","false","STK11IP"
"0.0","0.024188417863676707","563","NCF2","true","NCF2"
"0.0","0.0018679538099322674","12408","CDH8","false","CDH8"
"0.0","0.0029610597745868225","11003","IGF2","false","IGF2"
"0.0","0.01496488541350432","2501","AGFG1","false","AGFG1"
"0.0","0.013027127317474662","3411","DNM3","false","DNM3"
"0.0","2.377899386707534E-4","17298","CFHR4","false","CFHR4"
"0.0","0.017029972284216318","1739","BLNK","true","BLNK"
"0.0","0.004833123612833017","9269","LMO1","false","LMO1"
"0.0","0.005443324718287634","8802","PLAGL1","false","PLAGL1"
"0.0","0.019812924496982413","1056","SLC7A5","true","SLC7A5"
"0.0","0.009983369756358182","5164","MAFK","false","MAFK"
"0.0","0.008817829342857353","6103","PRKCQ","false","PRKCQ"
"0.0","0.010550143482207543","4765","GEMIN5","false","GEMIN5"
"0.0","0.01098827465248482","4468","BCL2L14","false","BCL2L14"
"0.0","0.0024034359520419737","11646","ITGB1BP1","false","ITGB1BP1"
"0.0","0.006708805489708018","7815","FOSL2","false","FOSL2"
"0.0","0.04579482788882416","277","THBS1","true","THBS1"
"0.0","0.003922854867530942","10065","F2R","false","F2R"
"0.0","0.01660742263370071","1880","SNX1","true","SNX1"
"0.0","7.637207091739527E-4","14934","PDC","false","PDC"
"0.0","0.013661493995823835","3108","PDCL","false","PDCL"
"0.0","0.0040197975198805165","9978","WNT4","false","WNT4"
"0.0","0.004163308766558198","9837","SFRP2","false","SFRP2"
"0.0","0.020114162455448604","1009","FRS2","true","FRS2"
"0.0","0.0017833086389535797","12559","TMOD4","false","TMOD4"
"0.0","0.016591054925598533","1888","TMOD1","true","TMOD1"
"0.0","0.008044857206205723","6755","MAP4K1","false","MAP4K1"
"0.0","0.009228225327709639","5784","NRF1","false","NRF1"
"0.0","0.002130889261916855","12012","TNFRSF9","false","TNFRSF9"
"0.0","0.002532115033655015","11472","NET1","false","NET1"
"0.0","0.002960591699775565","11004","CREM","false","CREM"
"0.0","0.002181976359568879","11937","GMIP","false","GMIP"
"0.0","0.012548979715098135","3641","DES","false","DES"
"0.0","0.009198671437119254","5803","MRVI1","false","MRVI1"
"0.0","2.710882611371907E-4","17085","RMRP","false","RMRP"
"0.0","0.011822797619414384","4014","NR2F1","false","NR2F1"
"0.0","0.008642806564134953","6254","LRP5","false","LRP5"
"0.0","0.016570921390678266","1893","ITGA2","true","ITGA2"
"0.0","0.019781200453656517","1061","PDGFB","true","PDGFB"
"0.0","0.016501453181265655","1912","PDGFA","true","PDGFA"
"0.0","0.011221669222971159","4326","CAP1","false","CAP1"
"0.0","0.008895971213544435","6037","FGR","false","FGR"
"0.0","0.008751912332757884","6165","SH2B1","false","SH2B1"
"0.0","0.007709686354533285","7029","PTPRD","false","PTPRD"
"0.0","0.0136788965687789","3096","CD63","false","CD63"
"0.0","0.006126696092989939","8262","IL12RB2","false","IL12RB2"
"0.0","0.009586697821676926","5479","KIF1C","false","KIF1C"
"0.0","0.02338640386591779","617","SYK","true","SYK"
"1.0","0.332915519744303","217","FGFR2","true","FGFR2"
"0.0","0.01027978803827721","4948","SRP9","false","SRP9"
"0.0","0.008002656608758804","6791","TIA1","false","TIA1"
"0.0","0.016285806304220312","1986","CAPN2","false","CAPN2"
"0.0","0.008993369580371884","5959","GLS","false","GLS"
"0.0","0.02124672797693773","828","COL14A1","true","COL14A1"
"0.0","0.02286292132663273","659","ALK","true","ALK"
"0.0","0.02502874656347625","525","CEACAM8","true","CEACAM8"
"0.0","0.018196040542702432","1417","TFRC","true","TFRC"
"0.0","0.009854079767724767","5258","HFE","false","HFE"
"0.0","0.0019364303287550662","12295","CD28","false","CD28"
"0.0","0.010006459853367714","5147","CD80","false","CD80"
"0.0","0.010008814193641274","5145","CTLA4","false","CTLA4"
"0.0","5.65282246630009E-4","15619","TG","false","TG"
"0.0","0.007641265479454156","7087","CSF2RB","false","CSF2RB"
"0.0","0.0018517440371538325","12428","GFRA2","false","GFRA2"
"0.0","0.005568673559911504","8712","NRTN","false","NRTN"
"0.0","0.011532893690097686","4175","GDNF","false","GDNF"
"0.0","0.005986308655831731","8394","GFRA1","false","GFRA1"
"0.0","0.011942356349116636","3952","CUL9","false","CUL9"
"0.0","0.02036143228767282","966","COPE","true","COPE"
"0.0","0.003372491045096652","10596","RSRC1","false","RSRC1"
"0.0","3.2326563222832394E-4","16751","ZBTB45","false","ZBTB45"
"0.0","0.004030419016361804","9969","TMPRSS3","false","TMPRSS3"
"1.0","0.7684959170781075","108","TIMP1","true","TIMP1"
"0.0","0.020499906565821614","939","SOCS3","true","SOCS3"
"0.0","0.002199774777185976","11921","EPHB6","false","EPHB6"
"0.0","0.013682819493549457","3093","RPS21","false","RPS21"
"0.0","0.0066222082995088805","7873","RBM5","false","RBM5"
"0.0","7.326950894140114E-4","15034","PEX2","false","PEX2"
"0.0","0.003499613060614471","10466","PSG9","false","PSG9"
"0.0","0.013038488270090413","3407","RPLP0","false","RPLP0"
"0.0","0.013628953451678237","3126","MRPL12","false","MRPL12"
"0.0","0.008981627417786494","5972","LRRC1","false","LRRC1"
"0.0","0.0038779595703114372","10105","LAMA4","false","LAMA4"
"0.0","0.013781682807853128","3043","GSTO1","false","GSTO1"
"0.0","9.995917866077839E-4","14243","GPD1","false","GPD1"
"0.0","0.0076064050461585484","7122","GIPC2","false","GIPC2"
"0.0","0.009475983452053334","5564","ROGDI","false","ROGDI"
"0.0","4.4500124404008723E-4","16136","SLC25A36","false","SLC25A36"
"0.0","0.018951490658771598","1242","HK1","true","HK1"
"0.0","0.006838749290513938","7714","ATN1","false","ATN1"
"0.0","0.018479992608005705","1347","TUBB4B","true","TUBB4B"
"0.0","0.0040024095131367746","9997","CETN3","false","CETN3"
"0.0","0.0024551223660921454","11577","FAM134A","false","FAM134A"
"0.0","0.00962306564457362","5452","BHLHE40","false","BHLHE40"
"0.0","0.010011150484260377","5140","ARL3","false","ARL3"
"0.0","0.006824303165964078","7729","SNRPN","false","SNRPN"
"0.0","5.989591167348074E-4","15490","ANKRD24","false","ANKRD24"
"0.0","0.0013208152847898609","13466","ZNF7","false","ZNF7"
"0.0","0.0021132838335398045","12036","ZNF20","false","ZNF20"
"0.0","0.006051036095117143","8326","ZEB2","false","ZEB2"
